Cab ID,Timestamp,Hour,Day of Week,Day of Month,Month,Is Weekend,Is Holiday,Dynamic Multiplier,Base Fare,Final Fare,Booking Location,Dropoff Location,Temperature (°C),Precipitation (mm),Traffic Congestion Level,Event,Number of Cancellations,Number of Bookings,num_drivers_available,Target
1164,2024-02-20 20:59:25,20,1,20,2,0,0,1.1877931125565204,16.785,19.937107394261197,Hebbal,Electronic City,28.7,19.7,2,0,7,23,5,0
1165,2024-04-01 23:46:49,23,0,1,4,0,0,1.4088341266590798,12.419999999999998,17.497719853105767,Yelahanka,Marathahalli,27.5,11.0,1,0,0,4,14,0
1166,2024-04-13 11:11:16,11,5,13,4,1,1,1.415529878673232,19.695,27.878860960469304,Whitefield,Basavanagudi,23.7,12.2,3,0,7,11,14,0
1167,2024-01-19 08:13:14,8,4,19,1,0,0,1.310552809812879,12.015,15.74629200990174,Ulsoor,Rajajinagar,25.8,19.7,1,0,10,21,1,1
1168,2024-05-30 18:05:10,18,3,30,5,0,0,1.375915671903047,21.705000000000002,29.864249658655638,Whitefield,Basavanagudi,17.8,11.4,3,0,9,16,20,0
1169,2024-06-05 10:10:16,10,2,5,6,0,0,1.415780697209495,4.5,6.371013137442728,Banashankari,Basavanagudi,23.3,1.7,2,0,0,2,12,0
1170,2024-04-01 07:21:34,7,0,1,4,0,0,1.1457286524404025,21.15,24.23216099911451,Banashankari,JP Nagar,21.6,12.8,4,0,5,15,11,1
1171,2024-02-08 12:02:58,12,3,8,2,0,0,0.9939323775704952,15.524999999999999,15.430800161781937,Jayanagar,Marathahalli,18.6,14.4,4,0,10,21,7,1
1172,2024-04-15 07:19:40,7,0,15,4,0,0,1.0505299311542085,6.8999999999999995,7.248656524964038,Ulsoor,Yelahanka,16.5,10.0,4,0,1,8,13,1
1173,2024-01-23 22:46:21,22,1,23,1,0,0,1.1169960382202124,11.024999999999999,12.31488132137784,Malleshwaram,Marathahalli,27.9,11.5,2,0,3,5,3,0
1174,2024-05-06 00:31:19,0,0,6,5,0,0,1.087242129225813,7.755,8.43156271214618,Whitefield,Ulsoor,24.0,2.6,2,0,0,18,6,0
1175,2024-03-10 10:18:21,10,6,10,3,1,1,1.558109365917903,14.235,22.179686823841347,Electronic City,Hebbal,26.7,11.5,2,0,1,4,12,0
1176,2024-06-03 16:12:03,16,0,3,6,0,0,1.1734985561746922,8.535,10.015810176950998,BTM Layout,Shivajinagar,17.3,17.7,3,0,3,18,2,0
1177,2024-01-26 18:43:17,18,4,26,1,0,0,2.3466360921248786,7.965,18.69095647377466,BTM Layout,Marathahalli,26.9,18.7,3,0,18,21,15,1
1178,2024-01-09 06:53:07,6,1,9,1,0,0,1.5300409482257002,11.850000000000001,18.13098523647455,Jayanagar,Kengeri,18.1,10.3,3,1,5,22,5,1
1179,2024-01-17 22:07:50,22,2,17,1,0,0,0.9019368935170532,11.535,10.403842066719209,Vijayanagar,Yelahanka,20.7,0.2,3,0,0,19,18,0
1180,2024-06-02 02:17:34,2,6,2,6,1,1,1.2297212324997366,22.485,27.65028191275658,Koramangala,JP Nagar,17.2,3.1,3,0,12,14,9,0
1181,2024-01-02 03:10:22,3,1,2,1,0,0,1.0541725007495681,12.315000000000001,12.982134346730932,Shivajinagar,Hebbal,29.9,17.8,1,1,8,10,4,1
1182,2024-02-25 22:40:06,22,6,25,2,1,1,1.2162362474816213,28.485,34.64448950951398,Bellandur,Yelahanka,24.8,16.7,2,0,13,22,5,0
1183,2024-02-04 12:56:03,12,6,4,2,1,1,1.234765157985255,29.145,35.98723052948026,Hebbal,Shivajinagar,21.7,7.3,3,0,6,24,14,0
1184,2024-03-18 12:48:07,12,0,18,3,0,0,1.1797750975873653,20.955000000000002,24.722187169943243,Yelahanka,Jayanagar,22.7,15.7,3,0,9,18,14,0
1185,2024-04-14 02:29:47,2,6,14,4,1,1,1.3053354346264257,13.29,17.347907926185197,Kengeri,Ulsoor,22.3,0.8,4,0,8,14,4,1
1186,2024-04-24 23:45:46,23,2,24,4,0,0,1.5669883302925836,29.52,46.257495510237064,Whitefield,Bellandur,24.8,12.7,2,0,1,4,20,0
1187,2024-03-14 23:17:23,23,3,14,3,0,0,1.4133108864201944,22.544999999999998,31.86309393434328,Kengeri,Hebbal,26.7,14.0,2,1,0,14,20,1
1188,2024-06-12 07:54:17,7,2,12,6,0,0,1.569025753293874,21.299999999999997,33.42024854515951,JP Nagar,Shivajinagar,24.0,4.8,3,0,9,18,7,0
1189,2024-03-21 23:02:34,23,3,21,3,0,0,1.2559838071970215,16.02,20.120860591296285,BTM Layout,Hebbal,22.8,16.3,3,0,0,2,19,0
1190,2024-02-02 12:11:19,12,4,2,2,0,0,1.5714181183025242,22.815,35.851904369072095,Jayanagar,Shivajinagar,24.5,3.5,3,0,8,8,14,0
1191,2024-06-08 05:11:32,5,5,8,6,1,1,1.4070336255658122,24.224999999999998,34.085389579331796,Ulsoor,JP Nagar,25.0,12.1,3,0,3,5,2,0
1192,2024-03-17 03:26:06,3,6,17,3,1,1,1.1637188408100747,15.66,18.22383704708577,Koramangala,Vijayanagar,23.0,1.5,4,0,9,18,4,1
1193,2024-04-13 08:19:20,8,5,13,4,1,1,1.1138277861745178,11.25,12.530562594463326,Kengeri,Ulsoor,29.9,19.5,2,0,3,9,6,0
1194,2024-03-31 09:45:15,9,6,31,3,1,1,1.6965669002255892,19.395,32.904915029875305,Koramangala,Ulsoor,25.1,1.3,2,0,15,16,13,0
1195,2024-04-29 17:10:36,17,0,29,4,0,0,2.1755137810609764,13.830000000000002,30.08735559207331,Marathahalli,Koramangala,23.9,9.6,4,0,2,9,9,1
1196,2024-01-22 05:56:34,5,0,22,1,0,0,1.549925994131774,28.71,44.49837529152323,Banashankari,Shivajinagar,18.6,2.3,4,0,18,22,16,1
1197,2024-05-22 18:49:10,18,2,22,5,0,0,1.8252096972035807,6.375,11.635711819672828,Shivajinagar,Bellandur,30.6,1.4,2,0,10,21,12,0
1198,2024-06-04 00:41:55,0,1,4,6,0,0,1.3786035495181426,23.355,32.19728589899622,HSR Layout,Malleshwaram,29.8,5.8,3,1,6,7,17,1
1199,2024-01-14 10:55:50,10,6,14,1,1,1,1.008985538748869,28.650000000000002,28.9074356851551,Ulsoor,Shivajinagar,28.3,14.3,3,0,5,5,2,0
1200,2024-01-13 02:41:25,2,5,13,1,1,1,1.6004092168386277,14.745000000000001,23.598033902285568,Banashankari,Jayanagar,25.9,10.4,2,0,2,20,15,0
1201,2024-01-12 10:09:54,10,4,12,1,0,0,1.3594170098551914,12.945,17.597653192575454,Whitefield,Malleshwaram,29.2,19.5,1,0,3,21,14,0
1202,2024-02-12 10:31:28,10,0,12,2,0,0,1.280793666408568,6.93,8.875900108211376,Basavanagudi,Hebbal,26.9,18.1,1,0,13,16,7,0
1203,2024-04-18 00:22:55,0,3,18,4,0,0,0.9766142185552776,25.455,24.85971493332459,Indiranagar,Whitefield,20.1,1.8,3,1,6,11,10,1
1204,2024-06-05 16:25:32,16,2,5,6,0,0,1.164498278527562,11.49,13.380085220281687,Jayanagar,HSR Layout,28.1,12.8,2,0,14,22,14,0
1205,2024-03-24 19:07:27,19,6,24,3,1,1,1.0670730065533445,5.985,6.386431944221767,Bellandur,Koramangala,27.7,10.7,2,0,5,16,3,0
1206,2024-06-06 19:41:27,19,3,6,6,0,0,1.5806847438804035,22.035,34.83038833140469,Jayanagar,Electronic City,34.0,12.6,1,0,4,12,17,0
1207,2024-04-17 10:16:32,10,2,17,4,0,0,1.0524043149307403,8.040000000000001,8.461330692043152,Ulsoor,BTM Layout,24.4,12.9,3,0,11,11,10,0
1208,2024-02-13 10:59:44,10,1,13,2,0,0,1.1788469603916536,26.43,31.156925163151403,Rajajinagar,Whitefield,31.7,15.7,1,1,1,4,5,1
1209,2024-04-09 17:34:04,17,1,9,4,0,0,1.8232592045016283,10.92,19.90999051315778,Rajajinagar,Basavanagudi,19.0,10.0,3,0,0,2,19,0
1210,2024-01-27 10:19:13,10,5,27,1,1,1,1.2418846687462777,20.37,25.29719070236168,Koramangala,HSR Layout,19.8,6.7,3,0,2,8,5,0
1211,2024-01-06 11:03:30,11,5,6,1,1,1,1.1560237987656685,5.835,6.745398865797676,Basavanagudi,Electronic City,19.8,11.7,4,0,15,23,15,1
1212,2024-04-30 18:37:37,18,1,30,4,0,0,2.39313227720289,8.745000000000001,20.927941764139277,Ulsoor,Electronic City,31.8,3.9,1,0,7,14,5,1
1213,2024-03-09 05:40:23,5,5,9,3,1,1,1.7043523776421692,13.26,22.599712527535164,Marathahalli,Yelahanka,23.4,1.0,1,0,3,3,12,0
1214,2024-02-28 17:44:34,17,2,28,2,0,0,1.5097932591695482,12.075000000000001,18.230753604472298,Jayanagar,Marathahalli,20.3,8.2,4,0,7,7,20,1
1215,2024-02-10 02:11:35,2,5,10,2,1,1,1.5604982696340488,12.285,19.170721242454288,Vijayanagar,Jayanagar,24.6,18.3,3,0,13,14,6,0
1216,2024-06-10 17:14:54,17,0,10,6,0,0,1.6642779064788278,16.634999999999998,27.685262974275297,Banashankari,Ulsoor,26.8,8.5,2,0,8,11,1,0
1217,2024-03-04 10:30:08,10,0,4,3,0,0,1.1536833197905507,20.115000000000002,23.20633997758693,Rajajinagar,Electronic City,32.0,3.5,2,0,2,5,1,0
1218,2024-03-09 09:36:44,9,5,9,3,1,1,2.109900437733709,6.4350000000000005,13.577209316816418,Electronic City,Koramangala,20.4,5.4,3,0,18,23,4,0
1219,2024-01-13 12:27:08,12,5,13,1,1,1,0.8626700686252259,26.67,23.007410730234774,Shivajinagar,Yelahanka,17.2,8.7,3,0,14,18,16,0
1220,2024-05-22 23:31:46,23,2,22,5,0,0,1.0028795779611874,17.085,17.134197589466886,Hebbal,Malleshwaram,23.9,1.8,2,0,2,2,15,0
1221,2024-06-05 16:20:22,16,2,5,6,0,0,1.1613757055796428,6.645,7.717341563576726,Koramangala,Hebbal,31.4,8.5,1,0,0,8,12,0
1222,2024-03-18 09:52:05,9,0,18,3,0,0,2.660688764934052,8.82,23.46727490671834,HSR Layout,Hebbal,22.4,6.1,3,0,10,10,18,0
1223,2024-01-02 05:28:56,5,1,2,1,0,0,1.3211723963436957,8.985,11.870733981148105,Yelahanka,Banashankari,25.6,3.4,1,0,7,8,2,0
1224,2024-05-27 07:01:12,7,0,27,5,0,0,1.514928291812658,28.71,43.49359125794142,Koramangala,Banashankari,26.6,1.4,2,0,4,6,4,0
1225,2024-03-27 03:27:54,3,2,27,3,0,0,1.5582812037572642,20.775,32.37329200805716,Jayanagar,Yelahanka,21.5,17.6,2,0,4,11,10,0
1226,2024-04-26 12:22:07,12,4,26,4,0,0,0.9849416809853895,4.725,4.653849442655965,Banashankari,Bellandur,27.5,15.5,3,0,8,11,4,0
1227,2024-06-03 03:12:06,3,0,3,6,0,0,1.1191040226808469,10.86,12.153469686313997,Marathahalli,Hebbal,23.5,15.9,3,0,7,17,5,0
1228,2024-05-11 01:33:42,1,5,11,5,1,1,1.378053201314251,16.799999999999997,23.151293782079414,JP Nagar,Whitefield,24.3,1.2,2,0,19,20,2,1
1229,2024-03-06 18:52:39,18,2,6,3,0,0,1.6193892516258928,24.705,40.007011461417676,Jayanagar,Koramangala,17.4,3.5,4,0,14,20,8,1
1230,2024-06-03 12:59:49,12,0,3,6,0,0,0.9380344267053796,23.4,21.95000558490588,JP Nagar,Hebbal,26.4,16.1,1,0,13,23,19,0
1231,2024-04-20 11:38:47,11,5,20,4,1,1,1.2392781001716113,26.505000000000003,32.847066045048564,Marathahalli,Shivajinagar,22.1,11.0,3,0,10,21,19,0
1232,2024-03-17 05:30:40,5,6,17,3,1,1,1.0940718092711221,16.215,17.740374387331244,Malleshwaram,Indiranagar,16.3,15.1,4,0,3,11,17,1
1233,2024-04-26 11:20:55,11,4,26,4,0,0,1.6380989936754111,21.299999999999997,34.89150856528625,Electronic City,Basavanagudi,15.8,8.8,4,0,12,23,10,1
1234,2024-05-04 12:31:23,12,5,4,5,1,1,0.9301296937844202,13.365,12.431183357428777,Shivajinagar,Whitefield,15.3,14.6,4,1,0,1,13,1
1235,2024-05-11 22:10:15,22,5,11,5,1,1,0.8549075706979566,5.25,4.488264746164273,Yelahanka,Indiranagar,21.8,10.5,3,1,4,18,8,1
1236,2024-06-06 06:27:35,6,3,6,6,0,0,0.9593794352894973,24.825000000000003,23.816594481061774,Ulsoor,Banashankari,28.7,17.3,1,0,11,24,14,0
1237,2024-03-27 05:54:32,5,2,27,3,0,0,1.09847224481693,14.625,16.0651565804476,Yelahanka,Bellandur,19.8,0.3,3,0,10,16,6,0
1238,2024-01-05 05:58:04,5,4,5,1,0,0,1.2212728276538412,10.905,13.317980185565137,Kengeri,Bellandur,22.1,0.4,2,0,3,12,1,0
1239,2024-04-30 12:22:33,12,1,30,4,0,0,1.541615658156227,21.93,33.80763138336606,JP Nagar,Kengeri,16.1,10.1,4,0,1,13,19,1
1240,2024-02-03 06:44:53,6,5,3,2,1,1,1.2933906972051543,9.735,12.591158437292176,Yelahanka,Marathahalli,20.7,3.9,4,0,15,21,12,1
1241,2024-03-10 19:33:26,19,6,10,3,1,1,1.3265923202609322,7.695,10.208127904407874,BTM Layout,Ulsoor,23.2,0.5,2,0,3,3,9,0
1242,2024-02-27 11:59:46,11,1,27,2,0,0,1.4593004088127701,25.349999999999998,36.99326536340372,Basavanagudi,Banashankari,26.7,17.1,1,0,4,13,4,0
1243,2024-02-20 06:09:47,6,1,20,2,0,0,1.1696535434347848,25.14,29.40509008195049,Indiranagar,Basavanagudi,21.6,15.6,2,0,6,9,15,0
1244,2024-04-27 19:26:36,19,5,27,4,1,1,1.2181561261028178,5.16,6.28568561069054,Hebbal,Indiranagar,26.0,0.2,3,0,1,15,1,0
1245,2024-04-02 15:08:41,15,1,2,4,0,0,1.1430044491828495,29.865000000000002,34.1358278748458,Indiranagar,Whitefield,22.6,18.1,4,0,12,12,3,1
1246,2024-02-21 10:59:32,10,2,21,2,0,0,1.394299639402886,10.89,15.183923073097429,Ulsoor,BTM Layout,23.8,13.0,3,0,6,9,8,0
1247,2024-03-02 12:22:00,12,5,2,3,1,1,1.245395691315145,7.845000000000001,9.770129198367313,Malleshwaram,Rajajinagar,16.8,1.3,4,0,23,23,14,1
1248,2024-04-27 14:43:12,14,5,27,4,1,1,1.2962718659106003,15.135,19.619074690556936,Electronic City,Yelahanka,16.6,18.4,4,0,1,1,13,1
1249,2024-05-07 17:19:16,17,1,7,5,0,0,1.8918969974210134,26.31,49.77581000214686,Basavanagudi,BTM Layout,18.4,9.5,3,0,7,7,6,0
1250,2024-02-10 09:05:37,9,5,10,2,1,1,2.27498058135499,4.905,11.158779751546227,Ulsoor,Electronic City,27.3,14.9,3,0,4,22,17,1
1251,2024-04-18 06:01:35,6,3,18,4,0,0,1.2432288464799996,25.275000000000002,31.422609094781993,BTM Layout,HSR Layout,22.5,1.3,1,0,1,7,1,0
1252,2024-01-20 03:05:59,3,5,20,1,1,1,1.5039699968054858,14.805,22.266275802705216,Koramangala,Kengeri,19.3,1.7,3,0,1,2,6,0
1253,2024-06-10 18:33:11,18,0,10,6,0,0,2.0537021708520187,19.935,40.94055277593499,Malleshwaram,Whitefield,25.0,8.0,1,1,1,3,12,1
1254,2024-05-18 17:35:57,17,5,18,5,1,1,1.820853096918328,29.445,53.61501943876017,Rajajinagar,Whitefield,29.4,17.5,3,0,11,15,18,0
1255,2024-03-04 21:27:20,21,0,4,3,0,0,1.1333561214590642,7.68,8.704175012805612,Bellandur,Marathahalli,29.0,3.3,1,0,12,17,20,0
1256,2024-05-06 23:24:02,23,0,6,5,0,0,0.9978892790107444,19.86,19.818081081153384,Indiranagar,Whitefield,17.5,4.3,3,0,2,17,16,0
1257,2024-03-16 01:22:56,1,5,16,3,1,1,1.3757360089294062,24.555,33.78119769926157,Indiranagar,Koramangala,19.6,19.1,4,1,5,8,5,1
1258,2024-03-27 18:53:49,18,2,27,3,0,0,1.7222766219705314,13.544999999999998,23.328236844590844,Koramangala,Kengeri,25.3,6.6,2,0,18,18,8,0
1259,2024-03-12 19:05:15,19,1,12,3,0,0,1.3342056241027107,14.07,18.77227313112514,BTM Layout,Whitefield,28.1,16.6,3,0,9,13,2,0
1260,2024-06-03 10:34:25,10,0,3,6,0,0,1.650870762504316,27.525000000000002,45.4402177379313,Yelahanka,JP Nagar,26.9,5.6,2,0,0,2,16,0
1261,2024-05-14 07:28:46,7,1,14,5,0,0,1.253429003737832,15.48,19.403080977861638,Indiranagar,Koramangala,31.5,10.1,1,0,6,10,1,0
1262,2024-05-29 06:06:52,6,2,29,5,0,0,1.054007685431007,5.445,5.739071847171833,Shivajinagar,Ulsoor,24.7,10.8,3,0,4,19,13,0
1263,2024-02-27 03:07:45,3,1,27,2,0,0,1.2598824706042526,11.715,14.759523143128819,Yelahanka,Electronic City,27.8,11.1,2,1,6,18,18,1
1264,2024-04-04 19:44:46,19,3,4,4,0,0,0.9771405845038513,15.015,14.671765876325328,Whitefield,Koramangala,22.8,12.2,3,1,4,15,16,1
1265,2024-02-19 22:45:41,22,0,19,2,0,0,1.0309522085438212,26.61,27.433638269351082,Yelahanka,HSR Layout,29.1,11.1,1,0,0,8,16,0
1266,2024-01-08 21:21:19,21,0,8,1,0,0,1.2079093065901232,26.58,32.10622936916547,Whitefield,Koramangala,29.7,17.6,2,0,6,17,7,0
1267,2024-04-02 00:57:29,0,1,2,4,0,0,1.2439071499248882,20.505,25.50631610920983,Ulsoor,Shivajinagar,23.3,15.4,3,0,5,17,19,0
1268,2024-04-11 01:45:48,1,3,11,4,0,0,1.7114904764676389,10.245000000000001,17.534219931410963,Hebbal,Jayanagar,22.1,7.8,3,0,20,22,17,0
1269,2024-03-23 16:08:22,16,5,23,3,1,1,1.3330019682615635,27.06,36.07103326115791,Banashankari,HSR Layout,24.0,9.6,4,0,1,14,16,1
1270,2024-02-26 05:49:30,5,0,26,2,0,0,1.1263256215374007,23.595,26.575653040174966,Marathahalli,Kengeri,18.1,14.2,3,0,1,13,1,0
1271,2024-04-07 21:17:15,21,6,7,4,1,1,1.4690688096620446,26.31,38.651200382208394,Whitefield,Hebbal,32.1,13.5,2,0,16,23,3,0
1272,2024-01-16 11:27:51,11,1,16,1,0,0,1.6472420482932761,14.055,23.151986988761994,Ulsoor,Banashankari,21.5,8.0,3,0,0,1,10,0
1273,2024-02-22 10:33:10,10,3,22,2,0,0,1.2758375418412164,6.045,7.712437940430154,Hebbal,HSR Layout,22.0,14.5,2,0,4,7,4,0
1274,2024-03-28 12:11:01,12,3,28,3,0,0,1.1086434204892925,17.759999999999998,19.689507147889834,Basavanagudi,Jayanagar,28.0,0.2,1,0,7,12,4,0
1275,2024-04-06 07:31:10,7,5,6,4,1,1,1.1710088501421008,27.855,32.61845152070822,Electronic City,Marathahalli,18.3,0.6,3,0,1,3,3,0
1276,2024-01-31 01:26:41,1,2,31,1,0,0,1.46564511287789,8.040000000000001,11.783786707538237,JP Nagar,Indiranagar,22.7,5.8,3,0,3,6,19,0
1277,2024-02-12 13:26:19,13,0,12,2,0,0,0.9500157836111955,21.299999999999997,20.235336190918463,Basavanagudi,HSR Layout,26.7,6.5,2,0,6,10,6,0
1278,2024-05-17 07:34:16,7,4,17,5,0,0,1.2020133406226474,7.709999999999999,9.26752285620061,Yelahanka,Banashankari,20.7,16.4,4,0,2,2,4,1
1279,2024-04-14 18:42:37,18,6,14,4,1,1,1.2785726670876991,22.155,28.326777439327977,Koramangala,Whitefield,18.4,11.4,3,0,3,10,5,0
1280,2024-04-13 21:52:34,21,5,13,4,1,1,0.9995240217626513,6.029999999999999,6.0271298512287865,Banashankari,JP Nagar,25.8,5.8,2,0,3,6,1,0
1281,2024-02-01 23:57:08,23,3,1,2,0,0,1.2178301451569626,13.365,16.276299890022806,Basavanagudi,Electronic City,17.7,7.6,4,0,0,1,3,1
1282,2024-06-11 20:43:16,20,1,11,6,0,0,1.140355795795122,5.745,6.551344046842976,BTM Layout,Vijayanagar,22.3,17.8,2,0,9,19,5,0
1283,2024-04-19 06:24:24,6,4,19,4,0,0,1.2833790797105527,27.105,34.78598995555453,HSR Layout,Marathahalli,24.6,17.3,1,0,2,2,5,0
1284,2024-04-01 19:44:47,19,0,1,4,0,0,1.6258677677422468,14.174999999999999,23.046675607746348,Marathahalli,Hebbal,15.6,12.6,4,0,5,8,12,1
1285,2024-03-07 21:54:44,21,3,7,3,0,0,1.620362638046613,13.815000000000001,22.38530984461396,Hebbal,Bellandur,22.3,19.6,2,0,17,20,10,0
1286,2024-03-25 07:45:07,7,0,25,3,0,0,1.4438854987693095,4.62,6.67075100431421,Electronic City,Malleshwaram,16.7,18.2,3,0,5,12,4,0
1287,2024-02-17 20:41:39,20,5,17,2,1,1,1.5309711037930558,16.065,24.595050782435443,Banashankari,Hebbal,23.8,12.0,3,0,3,6,13,0
1288,2024-03-11 03:03:30,3,0,11,3,0,0,1.391466287432154,5.1450000000000005,7.1590940488384325,Whitefield,HSR Layout,22.0,9.3,4,0,12,17,16,1
1289,2024-01-15 20:19:38,20,0,15,1,0,0,1.5455254956085003,25.200000000000003,38.94724248933421,Marathahalli,Jayanagar,23.1,12.4,3,0,7,16,11,0
1290,2024-05-28 19:52:15,19,1,28,5,0,0,1.3388583971182078,21.69,29.03983863349393,Whitefield,Jayanagar,21.0,2.6,4,0,0,1,4,1
1291,2024-04-25 04:11:42,4,3,25,4,0,0,1.0198621516985011,8.235,8.398564819237157,Rajajinagar,Ulsoor,33.4,2.5,2,0,11,19,11,0
1292,2024-04-24 14:28:08,14,2,24,4,0,0,1.2455803240608379,14.549999999999999,18.12319371508519,Malleshwaram,Marathahalli,22.8,9.1,3,0,0,5,2,0
1293,2024-02-15 04:31:29,4,3,15,2,0,0,1.0879721870883823,5.699999999999999,6.201441466403778,Hebbal,Jayanagar,23.4,13.1,2,1,1,19,11,1
1294,2024-04-15 22:48:14,22,0,15,4,0,0,1.2163115301112553,12.705000000000002,15.453237990063501,BTM Layout,Banashankari,23.9,15.3,3,0,15,24,20,0
1295,2024-02-21 00:27:47,0,2,21,2,0,0,1.102308340757743,16.830000000000002,18.551849374952816,Jayanagar,Hebbal,18.6,6.6,3,0,2,2,2,0
1296,2024-06-01 12:56:42,12,5,1,6,1,1,1.071776738699858,21.06,22.571618117019007,Banashankari,Ulsoor,29.8,2.7,2,0,15,17,9,0
1297,2024-05-05 16:58:19,16,6,5,5,1,1,0.9660759729588446,16.32,15.766359878688345,Indiranagar,Bellandur,22.2,7.5,3,0,4,9,5,0
1298,2024-06-06 18:28:02,18,3,6,6,0,0,2.537528251605812,7.14,18.117951716465498,Hebbal,JP Nagar,19.5,8.1,4,0,1,1,1,1
1299,2024-04-12 10:19:15,10,4,12,4,0,0,1.3369309903597066,10.155,13.57653420710282,HSR Layout,Ulsoor,25.5,14.0,2,0,9,9,15,0
1300,2024-03-02 03:40:28,3,5,2,3,1,1,1.4096121169243898,7.875,11.10069542077957,Kengeri,Bellandur,22.8,14.7,2,0,2,7,5,0
1301,2024-05-28 14:55:39,14,1,28,5,0,0,1.2898837185893344,18.18,23.450086003954098,Bellandur,JP Nagar,19.6,0.3,3,0,12,15,19,0
1302,2024-01-24 12:16:14,12,2,24,1,0,0,1.2419916386206127,28.275000000000002,35.11731358199783,Kengeri,Malleshwaram,27.5,7.7,2,0,2,21,14,0
1303,2024-04-18 07:56:27,7,3,18,4,0,0,1.108967285184656,10.095,11.195024743939102,Kengeri,Rajajinagar,24.6,19.7,3,0,1,13,6,0
1304,2024-05-07 22:21:39,22,1,7,5,0,0,1.3467385479488876,18.72,25.210945617603173,JP Nagar,Malleshwaram,26.8,4.9,2,0,9,20,15,0
1305,2024-02-25 03:23:26,3,6,25,2,1,1,0.9601375984044727,10.185,9.779001439749555,Vijayanagar,Electronic City,22.0,4.7,3,0,13,14,18,0
1306,2024-02-11 01:22:37,1,6,11,2,1,1,1.2824407265143773,7.1850000000000005,9.214336620005803,BTM Layout,Banashankari,27.0,19.1,3,0,7,22,5,0
1307,2024-04-25 15:41:28,15,3,25,4,0,0,1.2948186742145373,9.48,12.274881031553814,Indiranagar,Bellandur,18.6,15.3,4,0,8,9,13,1
1308,2024-03-03 22:03:45,22,6,3,3,1,1,1.059787780992575,14.865,15.753745364454629,Indiranagar,Basavanagudi,34.5,1.3,1,0,18,20,12,0
1309,2024-02-25 10:58:11,10,6,25,2,1,1,1.306594923230116,29.115000000000002,38.041511189844826,Bellandur,Electronic City,23.5,3.1,2,0,8,8,10,0
1310,2024-03-14 23:12:32,23,3,14,3,0,0,1.0796697642712616,26.490000000000002,28.600452055545723,BTM Layout,Banashankari,26.6,7.4,2,0,6,9,7,0
1311,2024-02-26 19:35:58,19,0,26,2,0,0,1.5100200636754153,27.464999999999996,41.47270104884527,Ulsoor,JP Nagar,18.2,5.9,4,0,2,2,17,1
1312,2024-01-10 16:17:18,16,2,10,1,0,0,1.2266366892055218,9.75,11.959707719753839,HSR Layout,Malleshwaram,27.1,1.1,2,0,0,1,2,0
1313,2024-02-28 11:26:00,11,2,28,2,0,0,1.3329410312255556,5.925000000000001,7.897675610011418,Marathahalli,Vijayanagar,18.3,2.0,4,0,9,18,15,1
1314,2024-03-18 23:16:20,23,0,18,3,0,0,1.391599095385233,6.36,8.850570246650083,Koramangala,Marathahalli,30.2,10.3,1,0,1,5,12,0
1315,2024-04-10 17:26:00,17,2,10,4,0,0,1.6658226046041085,24.045,40.05470452770579,JP Nagar,Jayanagar,31.5,12.8,1,0,1,1,17,0
1316,2024-04-27 15:28:00,15,5,27,4,1,1,1.603665481790037,6.045,9.694157837420773,Rajajinagar,Banashankari,30.9,9.0,1,0,4,9,18,0
1317,2024-03-02 06:15:43,6,5,2,3,1,1,1.1417613322707933,16.29,18.599292102691223,Kengeri,HSR Layout,25.0,13.1,2,0,14,14,6,0
1318,2024-04-01 14:48:49,14,0,1,4,0,0,1.6420462297348228,11.91,19.55677059614174,BTM Layout,Basavanagudi,24.4,6.2,3,0,4,16,5,0
1319,2024-04-26 12:39:31,12,4,26,4,0,0,1.6102674101759276,20.895,33.646537535626,Malleshwaram,Rajajinagar,27.8,9.2,1,1,0,5,7,1
1320,2024-06-06 13:58:14,13,3,6,6,0,0,1.0875022096688136,27.869999999999997,30.308686583469832,Koramangala,Hebbal,24.1,14.7,1,0,1,10,11,0
1321,2024-03-24 10:26:11,10,6,24,3,1,1,1.473781719042355,11.64,17.154819209653013,Hebbal,Yelahanka,26.1,0.2,1,1,13,22,1,1
1322,2024-01-26 02:10:31,2,4,26,1,0,0,1.4969350226673144,17.43,26.09157744509129,Koramangala,Vijayanagar,18.7,13.2,4,0,5,12,3,1
1323,2024-04-25 01:15:23,1,3,25,4,0,0,1.5186165431737058,8.459999999999999,12.84749595524955,Malleshwaram,Rajajinagar,20.2,19.3,3,0,16,17,19,0
1324,2024-01-16 17:52:20,17,1,16,1,0,0,2.0568816945651385,11.805,24.28148840434146,Yelahanka,Shivajinagar,23.0,5.9,4,0,1,1,3,1
1325,2024-04-30 02:39:08,2,1,30,4,0,0,1.5389933210953397,24.869999999999997,38.274763895641094,Yelahanka,Koramangala,33.1,2.1,1,0,0,12,1,0
1326,2024-05-23 21:13:00,21,3,23,5,0,0,1.6484141807365271,4.9799999999999995,8.209102620067904,Vijayanagar,Bellandur,23.4,15.1,1,0,1,9,9,0
1327,2024-06-12 21:26:08,21,2,12,6,0,0,1.530557223183094,29.714999999999996,45.48050788688563,Banashankari,Basavanagudi,17.1,2.4,4,0,0,11,6,1
1328,2024-01-17 13:31:49,13,2,17,1,0,0,1.0125258876710108,29.145,29.51006699617161,Whitefield,Vijayanagar,24.3,9.7,3,0,3,16,3,0
