Cab ID,Timestamp,Hour,Day of Week,Day of Month,Month,Is Weekend,Is Holiday,Dynamic Multiplier,Base Fare,Final Fare,Booking Location,Dropoff Location,Temperature (°C),Precipitation (mm),Traffic Congestion Level,Event,Number of Cancellations,Number of Bookings,num_drivers_available,Target
1164,2024-04-07 04:28:03,4,6,7,4,1,1,1.009987346170672,15.674999999999999,15.831551651225285,Basavanagudi,Koramangala,25.3,16.0,2,0,5,8,10,0
1165,2024-06-12 01:07:45,1,2,12,6,0,0,1.1711308130291591,21.48,25.15588986386634,Banashankari,Malleshwaram,34.1,10.0,2,0,11,12,7,0
1166,2024-04-05 12:47:41,12,4,5,4,0,0,1.5835528671066015,29.61,46.88900039502647,Indiranagar,HSR Layout,34.3,11.3,1,0,7,10,13,0
1167,2024-01-29 17:37:03,17,0,29,1,0,0,1.5638315317398404,18.990000000000002,29.69716078773957,Basavanagudi,HSR Layout,24.9,14.8,3,0,8,10,11,0
1168,2024-05-30 23:42:15,23,3,30,5,0,0,1.1129916646416922,11.295,12.571240852127913,Hebbal,Whitefield,22.7,10.1,2,0,12,12,7,0
1169,2024-03-26 16:14:40,16,1,26,3,0,0,1.5689898503975312,4.62,7.2487331088365945,Hebbal,Rajajinagar,23.4,0.1,2,0,0,2,19,0
1170,2024-05-06 09:16:42,9,0,6,5,0,0,1.0459455137470997,6.1499999999999995,6.432564909544662,Basavanagudi,Banashankari,28.9,10.3,3,0,5,19,16,0
1171,2024-05-29 08:00:58,8,2,29,5,0,0,1.425977109166991,28.650000000000002,40.8542441776343,JP Nagar,Jayanagar,23.3,7.4,4,0,9,17,9,1
1172,2024-04-19 05:45:23,5,4,19,4,0,0,1.298545730402997,16.53,21.46496092356154,Bellandur,Banashankari,16.0,6.8,4,1,5,10,6,1
1173,2024-03-13 15:41:18,15,2,13,3,0,0,0.9243229322986942,19.634999999999998,18.14908077568486,Jayanagar,Whitefield,20.1,1.4,3,0,4,24,12,0
1174,2024-06-15 00:10:33,0,5,15,6,1,1,1.238621742851717,18.555,22.982626438613607,Koramangala,JP Nagar,27.5,9.3,3,1,1,4,3,0
1175,2024-05-09 06:19:46,6,3,9,5,0,0,1.1287071528822539,22.035,24.871062113760463,Indiranagar,Electronic City,18.7,7.4,3,0,22,23,10,0
1176,2024-01-16 19:37:49,19,1,16,1,0,0,1.445021610048431,26.19,37.84511596716841,HSR Layout,Jayanagar,21.8,19.7,2,0,10,10,3,0
1177,2024-06-05 08:00:31,8,2,5,6,0,0,2.078863161489896,27.974999999999998,58.156196942679834,JP Nagar,Shivajinagar,20.3,1.9,3,0,15,20,20,0
1178,2024-04-07 16:18:31,16,6,7,4,1,1,1.3456746603730099,4.71,6.338127650356877,Hebbal,Kengeri,21.7,19.2,2,0,14,19,12,0
1179,2024-02-14 05:46:48,5,2,14,2,0,0,1.2064473213725024,27.735,33.46081645826636,JP Nagar,Kengeri,27.4,0.4,2,0,12,18,6,0
1180,2024-02-28 03:39:18,3,2,28,2,0,0,1.3887682252853903,20.22,28.080893515270592,Whitefield,Electronic City,22.5,12.8,2,0,11,22,15,0
1181,2024-02-21 09:38:42,9,2,21,2,0,0,2.0754341079377774,19.005,39.44362522135746,Shivajinagar,HSR Layout,19.2,4.0,3,0,5,10,1,0
1182,2024-01-27 12:49:55,12,5,27,1,1,1,1.0419804897335925,25.455,26.523613366168593,Hebbal,Shivajinagar,16.6,2.4,3,0,4,10,4,0
1183,2024-03-17 08:28:52,8,6,17,3,1,1,2.4447799204123353,29.64,72.46327684102162,Electronic City,Yelahanka,23.9,11.4,4,0,11,14,17,1
1184,2024-05-03 07:36:59,7,4,3,5,0,0,1.2257234910103425,11.07,13.568759045484493,HSR Layout,Kengeri,24.5,5.7,3,0,8,8,9,0
1185,2024-06-12 20:48:58,20,2,12,6,0,0,1.0186083297368804,25.200000000000003,25.66892990936939,Electronic City,Rajajinagar,27.5,3.7,1,0,14,21,18,0
1186,2024-05-09 22:30:03,22,3,9,5,0,0,1.0842258971557197,10.68,11.579532581623086,Kengeri,JP Nagar,28.0,15.3,3,0,4,5,15,0
1187,2024-02-11 15:18:03,15,6,11,2,1,1,1.3512942782525617,16.950000000000003,22.904438016380922,Yelahanka,Vijayanagar,23.6,11.0,3,0,3,19,11,0
1188,2024-04-26 19:14:17,19,4,26,4,0,0,1.0678233298303845,29.775000000000002,31.7944396456997,JP Nagar,Koramangala,25.3,7.1,2,0,17,17,15,0
1189,2024-01-23 05:05:12,5,1,23,1,0,0,1.206943747734161,24.884999999999998,30.034795162364592,Banashankari,JP Nagar,16.3,9.0,3,0,0,19,17,0
1190,2024-01-24 13:47:38,13,2,24,1,0,0,1.3647079935763644,21.39,29.191103982598435,HSR Layout,Koramangala,23.4,7.7,1,0,5,10,4,0
1191,2024-05-20 15:22:52,15,0,20,5,0,0,1.2521055458422998,15.674999999999999,19.626754431078048,Malleshwaram,HSR Layout,20.8,5.9,2,0,10,10,18,0
1192,2024-01-03 05:06:15,5,2,3,1,0,0,1.2716333355450378,10.605,13.485671523455126,Banashankari,Jayanagar,27.3,2.3,2,0,2,4,16,0
1193,2024-04-12 21:37:31,21,4,12,4,0,0,1.3747236530871212,13.86,19.0536698317875,Malleshwaram,Banashankari,22.5,0.4,3,0,11,21,1,1
1194,2024-01-02 02:40:33,2,1,2,1,0,0,1.097165065329453,11.535,12.65579902857524,Basavanagudi,Rajajinagar,27.7,6.7,1,1,8,16,11,0
1195,2024-06-16 05:17:13,5,6,16,6,1,1,1.125128178743405,12.059999999999999,13.569045835645465,Basavanagudi,Vijayanagar,16.5,5.3,3,0,3,3,1,0
1196,2024-06-09 14:48:57,14,6,9,6,1,1,1.169425154314141,14.504999999999999,16.962511863326615,Electronic City,Whitefield,29.1,13.1,2,1,1,13,20,0
1197,2024-05-06 08:22:59,8,0,6,5,0,0,1.195673762392692,11.040000000000001,13.200238336815321,BTM Layout,Bellandur,28.1,11.0,1,0,0,8,1,0
1198,2024-03-20 16:31:17,16,2,20,3,0,0,1.336176777655303,26.505000000000003,35.41536549175381,Vijayanagar,BTM Layout,27.3,19.2,3,0,4,8,20,0
1199,2024-03-20 01:39:43,1,2,20,3,0,0,1.3827939282778463,10.53,14.560820064765721,HSR Layout,Indiranagar,15.8,19.2,3,0,6,11,8,0
1200,2024-01-22 22:08:42,22,0,22,1,0,0,1.0893706601114643,5.8950000000000005,6.421840041357083,Indiranagar,Marathahalli,17.0,5.0,3,0,9,18,16,0
1201,2024-02-04 05:19:17,5,6,4,2,1,1,1.5335271383020397,17.669999999999998,27.09742453379704,Electronic City,Kengeri,30.8,16.7,2,0,3,16,16,0
1202,2024-03-13 01:43:27,1,2,13,3,0,0,1.0258443011873968,5.9399999999999995,6.093515149053136,Koramangala,Malleshwaram,17.1,13.9,4,0,1,23,11,1
1203,2024-03-21 10:07:35,10,3,21,3,0,0,1.2223086611867728,17.88,21.854878862019497,Jayanagar,Whitefield,25.3,8.5,2,0,1,14,15,0
1204,2024-03-14 15:14:28,15,3,14,3,0,0,1.3101375896211767,11.91,15.603738692388214,Basavanagudi,Koramangala,26.7,17.5,1,0,2,4,10,0
1205,2024-04-06 19:28:21,19,5,6,4,1,1,1.4610054337766913,27.450000000000003,40.104599157170185,Banashankari,Hebbal,16.0,16.2,4,0,1,18,20,1
1206,2024-06-12 13:22:15,13,2,12,6,0,0,1.562202628135258,22.515,35.172992172465335,HSR Layout,Vijayanagar,17.7,8.4,3,0,3,21,17,0
1207,2024-04-19 17:28:12,17,4,19,4,0,0,2.029607100436431,17.535,35.58916050615282,Yelahanka,BTM Layout,18.4,8.5,3,1,4,7,20,0
1208,2024-03-22 02:37:12,2,4,22,3,0,0,0.8342983379699532,29.700000000000003,24.778660637707613,Ulsoor,Hebbal,24.1,12.4,3,0,11,22,12,0
1209,2024-05-25 09:32:41,9,5,25,5,1,1,1.539895989101378,11.52,17.73960179444787,Koramangala,Jayanagar,22.2,8.3,3,0,19,22,9,0
1210,2024-03-13 23:39:25,23,2,13,3,0,0,0.9239132386997609,23.025,21.273102321061995,Koramangala,Indiranagar,23.5,1.5,4,0,7,12,15,1
1211,2024-04-12 19:02:32,19,4,12,4,0,0,1.3169453906143147,18.72,24.65321771229997,Banashankari,Basavanagudi,31.6,1.6,2,0,2,22,16,0
1212,2024-05-17 21:13:04,21,4,17,5,0,0,1.032544363614788,5.07,5.234999923526975,Basavanagudi,Malleshwaram,22.5,17.3,4,1,0,1,5,1
1213,2024-04-19 22:32:11,22,4,19,4,0,0,1.0045894375161482,28.23,28.35955982108086,Jayanagar,Yelahanka,34.6,18.8,2,0,17,22,14,0
1214,2024-01-01 16:46:34,16,0,1,1,0,0,1.03664273056414,11.129999999999999,11.537833591178876,Kengeri,Rajajinagar,26.6,9.9,3,0,17,23,2,1
1215,2024-01-14 20:24:51,20,6,14,1,1,1,1.399624853237819,16.605,23.240770688013985,JP Nagar,Electronic City,23.2,4.0,3,0,12,15,9,0
1216,2024-06-11 21:52:41,21,1,11,6,0,0,1.0616565011370174,20.34,21.594093233126934,Bellandur,Shivajinagar,22.4,3.7,3,0,8,12,10,0
1217,2024-06-06 08:18:50,8,3,6,6,0,0,2.1065622795392427,10.56,22.245297671934402,Shivajinagar,Malleshwaram,32.3,7.5,2,0,1,1,6,1
1218,2024-06-07 23:43:12,23,4,7,6,0,0,1.5229134637341757,27.855,42.42075453231546,BTM Layout,Banashankari,16.0,14.1,4,0,2,3,11,1
1219,2024-03-06 20:52:43,20,2,6,3,0,0,0.9262239863367041,25.875,23.96604564646222,Malleshwaram,Jayanagar,18.8,6.9,4,0,4,5,2,1
1220,2024-06-03 13:33:49,13,0,3,6,0,0,1.7324978823831183,14.309999999999999,24.79204469690242,Whitefield,Hebbal,27.1,16.1,3,0,5,7,11,0
1221,2024-03-16 12:13:56,12,5,16,3,1,1,1.0365056866810047,20.07,20.802669131687765,Koramangala,Rajajinagar,34.6,2.9,1,0,4,13,17,0
1222,2024-01-25 03:56:02,3,3,25,1,0,0,0.9565934082269496,20.415,19.528854428953174,Banashankari,Indiranagar,31.4,11.2,1,0,6,19,12,0
1223,2024-05-14 23:17:49,23,1,14,5,0,0,0.8827109870734761,11.625,10.261515224729159,Rajajinagar,Electronic City,23.3,8.1,3,0,2,6,19,0
1224,2024-02-26 09:29:04,9,0,26,2,0,0,1.4758778062343407,10.515,15.518855132554094,HSR Layout,Kengeri,20.2,6.1,2,1,0,3,10,0
1225,2024-01-04 14:00:55,14,3,4,1,0,0,1.4149243742182458,27.54,38.96701726597049,Hebbal,Malleshwaram,22.8,18.9,3,0,18,18,18,0
1226,2024-05-09 02:06:27,2,3,9,5,0,0,1.2968623681873692,27.075000000000003,35.112548618673024,Banashankari,Ulsoor,22.2,4.3,3,0,10,20,13,0
1227,2024-02-08 12:37:04,12,3,8,2,0,0,1.1423169285258938,23.13,26.421790556803924,Yelahanka,JP Nagar,25.4,12.9,2,0,0,2,16,0
1228,2024-02-04 01:58:58,1,6,4,2,1,1,1.4621699313588843,13.169999999999998,19.256777995996504,Banashankari,Basavanagudi,26.7,1.4,2,0,11,12,6,0
1229,2024-04-18 08:47:45,8,3,18,4,0,0,1.873329890271258,12.015,22.508058631609167,Whitefield,Jayanagar,21.3,5.6,4,0,2,2,6,1
1230,2024-03-14 17:45:13,17,3,14,3,0,0,1.498617303737424,6.074999999999999,9.10410012020485,Yelahanka,Rajajinagar,29.7,1.8,1,0,3,4,8,0
1231,2024-04-12 10:30:05,10,4,12,4,0,0,1.3962898423700187,15.135,21.132846764270234,Whitefield,Marathahalli,22.6,10.3,1,0,6,6,5,0
1232,2024-04-22 17:56:54,17,0,22,4,0,0,1.5278739297575363,21.585,32.97915877381642,Hebbal,Electronic City,23.7,9.8,3,0,1,2,3,0
1233,2024-05-12 00:55:00,0,6,12,5,1,1,1.1374290187827458,11.22,12.76195359074241,Vijayanagar,JP Nagar,21.8,14.1,3,0,8,20,5,0
1234,2024-05-07 21:44:25,21,1,7,5,0,0,1.2365300935705468,27.345,33.8129154086866,HSR Layout,Indiranagar,21.8,15.6,3,0,22,22,5,0
1235,2024-01-22 10:40:34,10,0,22,1,0,0,1.2832162810199765,17.505,22.46270099925469,Koramangala,Whitefield,16.9,17.5,4,1,4,5,20,1
1236,2024-02-04 13:58:28,13,6,4,2,1,1,1.3929339104787297,23.759999999999998,33.09610971297462,Koramangala,Marathahalli,25.6,15.9,3,0,2,20,14,0
1237,2024-04-03 07:33:14,7,2,3,4,0,0,1.286984574597339,5.3100000000000005,6.833888091111871,Marathahalli,Ulsoor,26.3,13.8,1,0,2,2,12,0
1238,2024-05-04 11:45:28,11,5,4,5,1,1,1.659022494005854,4.545,7.540257235256607,Yelahanka,Whitefield,18.1,3.0,4,0,0,5,9,1
1239,2024-05-12 05:38:45,5,6,12,5,1,1,1.0523106650142304,16.200000000000003,17.047432773230536,Indiranagar,Yelahanka,34.4,4.9,1,0,10,23,4,0
1240,2024-02-02 16:22:45,16,4,2,2,0,0,1.1846060049869611,11.850000000000001,14.037581159095492,Banashankari,Hebbal,29.5,16.0,2,0,17,19,3,0
1241,2024-03-10 21:57:20,21,6,10,3,1,1,1.075078862947787,24.93,26.80171605328833,Ulsoor,Basavanagudi,34.4,3.4,2,0,0,23,6,0
1242,2024-02-05 09:00:36,9,0,5,2,0,0,1.311008089492116,23.325000000000003,30.579263687403607,JP Nagar,Yelahanka,16.7,19.5,3,0,10,14,8,0
1243,2024-01-03 21:08:31,21,2,3,1,0,0,0.9777196076071123,19.049999999999997,18.625558524915487,Banashankari,Whitefield,16.3,2.9,3,0,14,16,15,0
1244,2024-04-20 06:11:58,6,5,20,4,1,1,1.217145839689446,28.065,34.1591979908843,Ulsoor,HSR Layout,19.6,19.8,4,0,4,23,8,1
1245,2024-01-14 13:52:40,13,6,14,1,1,1,1.117040509884915,26.474999999999998,29.573647499203123,Bellandur,Kengeri,19.7,8.1,4,0,5,19,18,1
1246,2024-01-12 21:22:57,21,4,12,1,0,0,1.4118290103245095,7.605,10.736959623517896,Yelahanka,Vijayanagar,23.7,1.2,3,1,2,4,16,0
1247,2024-01-05 11:35:46,11,4,5,1,0,0,1.3991530184838639,21.09,29.508137159824688,Basavanagudi,Malleshwaram,29.9,1.9,2,0,4,20,6,0
1248,2024-05-07 07:10:09,7,1,7,5,0,0,1.5375312179154383,17.19,26.430161635966385,Banashankari,Jayanagar,27.1,16.7,2,0,4,18,3,0
1249,2024-06-11 19:08:14,19,1,11,6,0,0,1.1953912768911426,17.82,21.30187255420016,Malleshwaram,Rajajinagar,28.0,11.0,2,0,0,2,18,0
1250,2024-04-14 02:43:09,2,6,14,4,1,1,0.9732285024761125,21.495,20.919546660724038,Whitefield,Shivajinagar,26.5,7.7,3,0,1,3,11,0
1251,2024-05-28 08:09:24,8,1,28,5,0,0,1.1303549610146566,29.339999999999996,33.16461455617002,Basavanagudi,Marathahalli,25.5,9.2,1,0,1,1,7,0
1252,2024-04-26 03:38:09,3,4,26,4,0,0,0.9765328325888374,10.74,10.487962622004114,Marathahalli,Kengeri,15.3,4.5,4,0,10,11,14,1
1253,2024-01-30 17:55:17,17,1,30,1,0,0,2.641577175038967,29.880000000000003,78.93032599016435,JP Nagar,Marathahalli,15.9,0.9,3,0,1,4,9,0
1254,2024-06-10 17:29:46,17,0,10,6,0,0,2.4541278917689513,17.700000000000003,43.43806368431044,Bellandur,Vijayanagar,19.6,0.0,3,1,10,10,1,0
1255,2024-04-13 17:13:24,17,5,13,4,1,1,1.2630931083567989,18.735,23.664049385064626,Whitefield,Ulsoor,28.8,1.0,2,0,0,18,1,0
1256,2024-02-06 22:04:01,22,1,6,2,0,0,1.2312469268514594,15.674999999999999,19.299795578396626,Koramangala,Indiranagar,19.5,5.0,4,0,6,7,16,1
1257,2024-01-14 13:21:54,13,6,14,1,1,1,0.8752307007624504,26.085,22.83039282938852,Indiranagar,Basavanagudi,18.2,1.5,3,0,1,4,12,0
1258,2024-01-17 14:13:59,14,2,17,1,0,0,1.5967752589464057,6.300000000000001,10.059684131362356,Banashankari,Rajajinagar,28.2,4.5,2,0,17,23,1,1
1259,2024-03-14 11:40:08,11,3,14,3,0,0,0.8878989112215375,17.759999999999998,15.769084663294505,BTM Layout,Jayanagar,26.8,1.9,2,0,8,9,13,0
1260,2024-04-29 01:08:30,1,0,29,4,0,0,1.101470192421026,7.32,8.06276180852191,Kengeri,Marathahalli,25.9,11.0,2,0,16,19,6,0
1261,2024-06-12 20:04:23,20,2,12,6,0,0,0.9809392655522314,23.655,23.204118326638035,HSR Layout,Rajajinagar,24.8,11.8,3,0,12,22,17,0
1262,2024-03-01 20:42:52,20,4,1,3,0,0,1.1038399538887518,6.645,7.335016493590755,Basavanagudi,Shivajinagar,23.9,9.3,4,0,0,14,2,1
1263,2024-06-13 02:01:41,2,3,13,6,0,0,1.0804318982893952,12.735,13.759300224715448,Koramangala,Malleshwaram,27.1,6.8,2,0,2,3,10,0
1264,2024-03-06 12:18:59,12,2,6,3,0,0,1.1372987524627498,16.169999999999998,18.39012082732266,Marathahalli,BTM Layout,26.9,0.3,1,0,2,3,17,0
1265,2024-01-28 08:59:09,8,6,28,1,1,1,1.7748647429985243,13.424999999999999,23.827559174755187,Kengeri,Hebbal,27.0,16.7,1,0,0,10,3,0
1266,2024-05-23 10:36:17,10,3,23,5,0,0,0.9392843612758145,16.65,15.63908461524231,Electronic City,Whitefield,21.3,7.0,2,0,3,6,10,0
1267,2024-05-19 09:58:28,9,6,19,5,1,1,1.8725702133285522,4.949999999999999,9.269222555976333,JP Nagar,Kengeri,15.5,10.3,4,0,12,20,10,1
1268,2024-02-25 07:47:42,7,6,25,2,1,1,1.2204757067024719,23.64,28.852045706446436,Hebbal,Yelahanka,28.2,19.4,2,0,3,11,9,0
1269,2024-02-01 19:22:31,19,3,1,2,0,0,1.3805703087142378,11.34,15.655667300819456,Ulsoor,HSR Layout,24.7,11.3,3,0,4,20,14,0
1270,2024-03-30 00:10:38,0,5,30,3,1,1,1.5970376103796138,17.025,27.189565316712923,Electronic City,JP Nagar,24.9,8.6,3,0,11,13,13,0
1271,2024-01-30 05:08:48,5,1,30,1,0,0,1.0629523354664374,21.945,23.32648900181097,BTM Layout,Electronic City,18.9,18.5,4,0,11,22,7,1
1272,2024-02-02 22:47:25,22,4,2,2,0,0,1.4185905236242797,17.61,24.981379121023565,Yelahanka,Shivajinagar,23.7,6.3,3,0,1,13,14,0
1273,2024-06-10 05:08:09,5,0,10,6,0,0,1.1847313372764585,23.490000000000002,27.829339112624012,Marathahalli,Rajajinagar,27.1,5.1,3,0,6,8,13,0
1274,2024-05-25 04:24:59,4,5,25,5,1,1,1.1838605911054545,10.995000000000001,13.016547199204473,BTM Layout,Indiranagar,21.2,12.8,3,0,1,13,5,0
1275,2024-01-29 17:26:02,17,0,29,1,0,0,1.8505182719546838,16.365000000000002,30.283731520538403,Hebbal,Bellandur,29.4,16.5,3,0,3,3,10,0
1276,2024-03-25 15:53:49,15,0,25,3,0,0,1.326305590023022,27.045,35.869934682172634,JP Nagar,Yelahanka,28.6,18.8,3,0,10,12,6,0
1277,2024-03-08 14:33:20,14,4,8,3,0,0,1.4567975112283673,26.46,38.5468621471026,Indiranagar,Bellandur,19.4,2.7,4,0,1,1,9,1
1278,2024-03-23 09:02:55,9,5,23,3,1,1,2.521560884537527,21.345,53.82271708045351,BTM Layout,Ulsoor,15.5,14.2,3,1,21,21,18,1
1279,2024-06-17 19:50:06,19,0,17,6,0,0,1.37065985775439,13.065000000000001,17.90767104156111,Hebbal,Banashankari,25.7,18.1,3,0,10,17,7,0
1280,2024-03-10 21:33:52,21,6,10,3,1,1,1.2888352673832437,8.67,11.174201768212724,Banashankari,Whitefield,22.3,2.2,3,0,7,7,10,0
1281,2024-05-22 18:26:26,18,2,22,5,0,0,2.1812494724984903,20.025,43.67952068678227,Jayanagar,Rajajinagar,21.6,5.1,3,1,13,21,13,0
1282,2024-02-10 20:44:15,20,5,10,2,1,1,1.0630397992931826,19.215,20.426309743418503,Hebbal,Kengeri,24.3,9.3,1,0,9,18,18,0
1283,2024-01-01 20:52:34,20,0,1,1,0,0,1.1594601961961695,8.61,9.982952289249019,Electronic City,Jayanagar,28.1,9.4,1,0,11,17,5,0
1284,2024-04-15 15:45:17,15,0,15,4,0,0,0.972766756024807,18.299999999999997,17.801631635253965,Indiranagar,HSR Layout,22.1,12.4,3,0,10,12,18,0
1285,2024-02-27 00:45:43,0,1,27,2,0,0,1.0727149147347934,16.634999999999998,17.844612606613286,Rajajinagar,Banashankari,31.7,18.2,1,0,22,24,4,0
1286,2024-04-23 04:30:49,4,1,23,4,0,0,1.2700822981470146,13.379999999999999,16.993701149207055,Banashankari,Hebbal,21.5,19.1,3,1,10,17,13,0
1287,2024-06-13 07:25:35,7,3,13,6,0,0,1.2476767155368857,22.740000000000002,28.372168511308786,Basavanagudi,Malleshwaram,29.0,0.3,2,1,12,13,19,0
1288,2024-06-06 06:22:43,6,3,6,6,0,0,1.0360219744146717,16.62,17.218685214771845,Basavanagudi,HSR Layout,15.9,14.8,4,0,5,24,13,1
1289,2024-01-11 11:46:26,11,3,11,1,0,0,1.4212430054614162,12.96,18.419309350779955,Vijayanagar,Basavanagudi,15.1,14.1,3,0,12,24,8,0
1290,2024-02-25 23:05:13,23,6,25,2,1,1,1.0572979423610454,16.935,17.905340653884302,Yelahanka,BTM Layout,19.5,16.7,3,0,6,8,17,0
1291,2024-04-14 02:55:35,2,6,14,4,1,1,1.3718530863540477,24.21,33.212563220631495,JP Nagar,Shivajinagar,26.8,5.5,2,0,18,20,6,0
1292,2024-05-04 06:19:08,6,5,4,5,1,1,1.5726097104144274,24.555,38.61543143922626,Ulsoor,Hebbal,28.5,16.3,2,0,1,4,7,0
1293,2024-02-02 06:20:57,6,4,2,2,0,0,1.3690645945596183,24.585,33.65845305724822,Marathahalli,Hebbal,24.5,8.6,3,0,18,24,10,0
1294,2024-01-03 06:40:34,6,2,3,1,0,0,1.1603499511296647,15.36,17.82297524935165,HSR Layout,JP Nagar,20.2,9.7,3,1,9,21,1,1
1295,2024-06-04 03:54:31,3,1,4,6,0,0,0.8418699760467678,18.419999999999998,15.507244958781461,Banashankari,Shivajinagar,15.5,0.7,4,0,8,19,12,1
1296,2024-05-09 03:32:18,3,3,9,5,0,0,1.0694869332102428,11.265,12.047770302613385,Bellandur,BTM Layout,16.0,8.8,3,0,1,3,17,0
1297,2024-04-09 05:19:37,5,1,9,4,0,0,1.318973264339203,12.075000000000001,15.926602166895877,Electronic City,JP Nagar,34.7,16.2,2,0,0,8,16,0
1298,2024-04-09 15:24:30,15,1,9,4,0,0,1.407124564010708,22.830000000000002,32.12465379636446,Kengeri,Malleshwaram,22.1,15.9,4,0,4,23,10,1
1299,2024-06-02 17:25:51,17,6,2,6,1,1,2.30694876533394,24.884999999999998,57.40842002533509,Hebbal,Kengeri,26.4,0.5,2,0,7,23,19,0
1300,2024-02-06 01:46:39,1,1,6,2,0,0,1.287626636233772,17.895,23.04207865540335,Vijayanagar,JP Nagar,16.0,2.4,3,0,10,12,1,0
1301,2024-02-11 15:11:19,15,6,11,2,1,1,1.0027686553097264,12.345,12.379179049798573,Vijayanagar,Koramangala,18.7,18.9,4,0,2,17,5,1
1302,2024-02-26 11:53:10,11,0,26,2,0,0,1.0218413624389608,18.705000000000002,19.113542684420764,Banashankari,Kengeri,16.2,13.5,3,0,4,8,20,0
1303,2024-05-05 14:22:09,14,6,5,5,1,1,1.4942363663070495,4.74,7.082680376295415,Bellandur,BTM Layout,22.0,2.4,3,1,6,17,14,0
1304,2024-06-11 16:43:50,16,1,11,6,0,0,1.4499961915958015,8.19,11.875468809169613,Marathahalli,Koramangala,21.5,13.8,3,0,3,15,5,0
1305,2024-01-11 03:33:07,3,3,11,1,0,0,1.440634072451055,24.36,35.0938460049077,Yelahanka,Vijayanagar,16.1,15.7,4,0,3,6,6,1
1306,2024-04-04 02:17:16,2,3,4,4,0,0,1.2207689095323098,9.24,11.279904724078543,Koramangala,Electronic City,20.5,6.6,4,0,2,14,18,1
1307,2024-01-18 14:52:01,14,3,18,1,0,0,1.2128887057245354,25.23,30.60118204543003,Banashankari,Vijayanagar,19.6,14.6,4,0,8,8,2,1
1308,2024-04-09 06:35:53,6,1,9,4,0,0,1.2026333512252507,22.155,26.64434189639543,Basavanagudi,Indiranagar,20.0,6.8,3,0,1,1,2,0
1309,2024-01-24 03:25:32,3,2,24,1,0,0,1.5026718579217717,23.13,34.75680007373058,Marathahalli,HSR Layout,26.5,9.6,1,1,5,15,9,0
1310,2024-06-01 03:47:02,3,5,1,6,1,1,1.2502098460093796,7.86,9.826649389633724,Electronic City,Jayanagar,22.0,2.1,4,0,4,17,13,1
1311,2024-04-08 08:20:41,8,0,8,4,0,0,2.536766572048814,6.6000000000000005,16.742659375522177,Indiranagar,JP Nagar,30.8,2.2,1,0,18,18,9,1
1312,2024-04-02 23:38:18,23,1,2,4,0,0,1.28751111671987,15.915,20.490739422596732,Yelahanka,Vijayanagar,17.0,7.9,3,0,2,20,15,0
1313,2024-05-13 05:48:36,5,0,13,5,0,0,1.494013131676911,22.14,33.077450735326806,Bellandur,Shivajinagar,30.5,6.6,1,1,0,1,17,0
1314,2024-06-16 15:24:02,15,6,16,6,1,1,1.404402176509581,17.235,24.20487151214263,Yelahanka,Jayanagar,23.5,1.0,3,0,1,3,2,0
1315,2024-05-05 15:31:46,15,6,5,5,1,1,1.12255815207229,26.744999999999997,30.022817777173394,BTM Layout,Bellandur,23.2,5.4,4,0,0,8,11,1
1316,2024-03-26 04:25:34,4,1,26,3,0,0,0.8985921563349316,20.595,18.506505459717914,Malleshwaram,Ulsoor,19.6,13.3,4,0,24,24,2,1
1317,2024-01-09 02:31:51,2,1,9,1,0,0,1.5191905899946123,18.450000000000003,28.0290663854006,Koramangala,JP Nagar,29.5,14.9,2,0,7,23,9,0
1318,2024-04-25 02:59:07,2,3,25,4,0,0,1.2300378540395684,20.895,25.701640960156784,Yelahanka,Kengeri,22.6,3.4,3,0,0,20,17,0
1319,2024-05-01 21:22:54,21,2,1,5,0,0,1.15351745804991,16.515,19.050340819694263,Banashankari,Yelahanka,21.2,9.7,3,0,0,3,6,0
1320,2024-01-28 01:14:53,1,6,28,1,1,1,0.9170188525079742,14.16,12.984986951512916,Rajajinagar,Banashankari,23.8,3.0,2,0,0,14,7,0
1321,2024-03-20 05:16:47,5,2,20,3,0,0,1.092735920820954,16.23,17.73510399492408,Basavanagudi,Ulsoor,19.9,2.2,4,0,2,8,20,1
1322,2024-01-20 04:29:38,4,5,20,1,1,1,0.9926757800674808,9.555,9.485017078544779,Banashankari,Jayanagar,28.1,17.2,2,0,4,7,3,0
1323,2024-01-21 19:37:47,19,6,21,1,1,1,1.076966599030984,24.765,26.67107782500232,Indiranagar,Koramangala,25.4,0.3,2,0,1,6,11,0
1324,2024-02-12 01:32:15,1,0,12,2,0,0,1.1698051191479746,18.945,22.16195798225838,Marathahalli,Electronic City,31.4,3.0,1,0,1,1,17,0
1325,2024-03-11 05:04:55,5,0,11,3,0,0,1.2171341353134555,10.32,12.560824276434861,Malleshwaram,BTM Layout,28.8,19.8,1,1,4,17,7,0
1326,2024-05-23 20:04:35,20,3,23,5,0,0,1.265920849628327,12.405,15.703748139639394,Yelahanka,Electronic City,18.9,6.1,4,0,1,7,5,1
1327,2024-01-14 17:58:31,17,6,14,1,1,1,1.4503565370747198,13.605,19.732100686901564,Ulsoor,Hebbal,22.4,12.0,4,0,13,19,12,1
1328,2024-04-24 21:53:03,21,2,24,4,0,0,0.9320094649835965,13.875,12.931631326647402,JP Nagar,Koramangala,26.6,7.7,2,1,16,16,13,0
